"province","data_date","total_case","total_death","daily_case","daily_death"
"DI Yogyakarta",2021-01-29,21254,487,414,3
"DI Yogyakarta",2021-01-30,21571,494,317,7
"DI Yogyakarta",2021-01-31,21825,508,254,14
"DI Yogyakarta",2021-02-01,22047,515,222,7
"DI Yogyakarta",2021-02-02,22273,521,226,6
"DI Yogyakarta",2021-02-03,22585,525,312,4
"DI Yogyakarta",2021-02-04,22906,531,321,6
"DI Yogyakarta",2021-02-05,23186,533,280,2
"DI Yogyakarta",2021-02-06,23403,537,217,4
"DI Yogyakarta",2021-02-07,23548,540,145,3
"DI Yogyakarta",2021-02-08,23754,553,206,13
"DI Yogyakarta",2021-02-09,23982,557,228,4
"DI Yogyakarta",2021-02-10,24273,564,291,7
"DI Yogyakarta",2021-02-11,24534,567,261,3
"DI Yogyakarta",2021-02-12,24812,575,278,8
"DI Yogyakarta",2021-02-13,24925,582,113,7
"DI Yogyakarta",2021-02-14,25033,590,108,8
"DI Yogyakarta",2021-02-15,25168,595,135,5
"DI Yogyakarta",2021-02-16,25335,599,167,4
"DI Yogyakarta",2021-02-17,25562,609,227,10
"DI Yogyakarta",2021-02-18,25817,619,255,10
"DI Yogyakarta",2021-02-19,26080,627,263,5
"DI Yogyakarta",2021-02-20,26281,627,201,3
"DI Yogyakarta",2021-02-21,26456,635,175,8
"DI Yogyakarta",2021-02-22,26594,652,138,7
"DI Yogyakarta",2021-02-23,26822,652,228,10
"DI Yogyakarta",2021-02-24,27023,661,201,6
"DI Yogyakarta",2021-02-25,27251,661,228,3
"DI Yogyakarta",2021-02-26,27425,674,174,4
"DI Yogyakarta",2021-02-27,27653,674,228,9
"DI Yogyakarta",2021-02-28,27823,678,170,4
"DI Yogyakarta",2021-03-01,27967,686,144,4
"DI Yogyakarta",2021-03-02,28117,686,150,4
"DI Yogyakarta",2021-03-03,28346,698,229,7
"DI Yogyakarta",2021-03-04,28574,698,228,5
"DI Yogyakarta",2021-03-05,28749,703,175,0
"DI Yogyakarta",2021-03-06,28838,703,89,5
"DI Yogyakarta",2021-03-07,28987,713,149,4
"DI Yogyakarta",2021-03-08,29154,713,167,6
"DI Yogyakarta",2021-03-09,29330,721,176,2
"DI Yogyakarta",2021-03-10,29508,721,178,6
"DI Yogyakarta",2021-03-11,29636,722,128,1
"DI Yogyakarta",2021-03-12,29839,722,203,0
"DI Yogyakarta",2021-03-13,30027,729,188,3
"DI Yogyakarta",2021-03-14,30117,729,90,4
"DI Yogyakarta",2021-03-15,30257,738,140,3
"DI Yogyakarta",2021-03-16,30427,738,170,6
"DI Yogyakarta",2021-03-17,30697,745,270,1
"DI Yogyakarta",2021-03-18,30954,745,257,6
"DI Yogyakarta",2021-03-19,31115,753,161,3
"DI Yogyakarta",2021-03-20,31357,753,242,5
"DI Yogyakarta",2021-03-21,31452,761,95,4
"DI Yogyakarta",2021-03-22,31595,761,143,4
"DI Yogyakarta",2021-03-23,31800,768,205,3
"DI Yogyakarta",2021-03-24,32054,768,254,4
"DI Yogyakarta",2021-03-25,32312,777,258,1
"DI Yogyakarta",2021-03-26,32544,777,232,8
"DI Yogyakarta",2021-03-27,32684,794,140,11
"DI Yogyakarta",2021-03-28,32811,794,127,6
"DI Yogyakarta",2021-03-29,32917,805,106,6
"DI Yogyakarta",2021-03-30,33200,805,283,5
"DI Yogyakarta",2021-03-31,33472,814,272,4
"DI Yogyakarta",2021-04-01,33648,814,176,5
"DI Yogyakarta",2021-04-02,33902,824,254,3
"DI Yogyakarta",2021-04-03,34020,824,118,7
"DI Yogyakarta",2021-04-04,34143,827,123,2
"DI Yogyakarta",2021-04-05,34278,827,135,1
"DI Yogyakarta",2021-04-06,34511,835,233,7
"DI Yogyakarta",2021-04-07,34783,835,272,1
"DI Yogyakarta",2021-04-08,35003,846,220,5
"DI Yogyakarta",2021-04-09,35225,846,222,6
"DI Yogyakarta",2021-04-10,35455,859,230,7
"DI Yogyakarta",2021-04-11,35585,859,130,6
"DI Yogyakarta",2021-04-12,35716,869,131,3
"DI Yogyakarta",2021-04-13,35948,869,232,7
"DI Yogyakarta",2021-04-14,36240,879,292,5
"DI Yogyakarta",2021-04-15,36461,879,221,5
"DI Yogyakarta",2021-04-16,36679,894,218,6
"DI Yogyakarta",2021-04-17,36837,894,158,9
"DI Yogyakarta",2021-04-18,36980,906,143,6
"DI Yogyakarta",2021-04-19,37150,906,170,6
"DI Yogyakarta",2021-04-20,37360,919,210,4
"DI Yogyakarta",2021-04-21,37589,919,229,9
"DI Yogyakarta",2021-04-22,37846,932,257,8
"DI Yogyakarta",2021-04-23,37983,932,137,5
"DI Yogyakarta",2021-04-24,38132,941,149,4
"DI Yogyakarta",2021-04-25,38355,941,223,5
"DI Yogyakarta",2021-04-26,38539,948,184,2
"DI Yogyakarta",2021-04-27,38703,948,164,5
"DI Yogyakarta",2021-04-28,38995,955,292,5
"DI Yogyakarta",2021-04-29,39254,955,259,2
"DI Yogyakarta",2021-04-30,39516,960,262,1
"DI Yogyakarta",2021-05-01,39644,960,128,4
"DI Yogyakarta",2021-05-02,39824,970,180,5
"DI Yogyakarta",2021-05-03,39981,970,157,5
"DI Yogyakarta",2021-05-04,40140,987,159,11
"DI Yogyakarta",2021-05-05,40372,987,232,6
"DI Yogyakarta",2021-05-06,40601,1003,229,5
"DI Yogyakarta",2021-05-07,40785,1003,184,11
"DI Yogyakarta",2021-05-08,40922,1023,137,10
"DI Yogyakarta",2021-05-09,41062,1023,140,10
"DI Yogyakarta",2021-05-10,41204,1033,142,5
"DI Yogyakarta",2021-05-11,41358,1033,154,5
"DI Yogyakarta",2021-05-12,41575,1045,217,8
"DI Yogyakarta",2021-05-13,41680,1045,105,4
"DI Yogyakarta",2021-05-14,41777,1063,97,13
"DI Yogyakarta",2021-05-15,41871,1063,94,5
"DI Yogyakarta",2021-05-16,42006,1076,135,5
"DI Yogyakarta",2021-05-17,42142,1076,136,8
"DI Yogyakarta",2021-05-18,42297,1089,155,3
"DI Yogyakarta",2021-05-19,42524,1089,227,10
"DI Yogyakarta",2021-05-20,42793,1109,269,10
"DI Yogyakarta",2021-05-21,42991,1109,198,10
"DI Yogyakarta",2021-05-22,43129,1121,138,6
"DI Yogyakarta",2021-05-23,43281,1121,152,6
"DI Yogyakarta",2021-05-24,43430,1138,149,7
"DI Yogyakarta",2021-05-25,43645,1138,215,10
"DI Yogyakarta",2021-05-26,43835,1151,190,6
"DI Yogyakarta",2021-05-27,44021,1151,186,7
"DI Yogyakarta",2021-05-28,44201,1164,180,4
"DI Yogyakarta",2021-05-29,44412,1164,211,9
"DI Yogyakarta",2021-05-30,44588,1183,176,12
"DI Yogyakarta",2021-05-31,44746,1183,158,7
"DI Yogyakarta",2021-06-01,44965,1196,219,9
"DI Yogyakarta",2021-06-02,45233,1196,268,4
"DI Yogyakarta",2021-06-03,45439,1208,206,7
"DI Yogyakarta",2021-06-04,45738,1208,299,5
"DI Yogyakarta",2021-06-05,45888,1219,150,6
"DI Yogyakarta",2021-06-06,46183,1219,295,5
"DI Yogyakarta",2021-06-07,46436,1232,253,6
"DI Yogyakarta",2021-06-08,46673,1232,237,7
"DI Yogyakarta",2021-06-09,46977,1248,304,7
"DI Yogyakarta",2021-06-10,47432,1248,455,9
"DI Yogyakarta",2021-06-11,47849,1267,417,9
"DI Yogyakarta",2021-06-12,48285,1267,436,10
"DI Yogyakarta",2021-06-13,48751,1280,466,8
"DI Yogyakarta",2021-06-14,49179,1280,428,5
"DI Yogyakarta",2021-06-15,49617,1312,438,17
"DI Yogyakarta",2021-06-16,50151,1312,534,15
"DI Yogyakarta",2021-06-17,50746,1342,595,18
"DI Yogyakarta",2021-06-18,51338,1342,592,12
"DI Yogyakarta",2021-06-19,51976,1367,638,10
"DI Yogyakarta",2021-06-20,52641,1367,665,15
"DI Yogyakarta",2021-06-21,53303,1394,662,12
"DI Yogyakarta",2021-06-22,53978,1394,675,15
"DI Yogyakarta",2021-06-23,54672,1422,694,17
"DI Yogyakarta",2021-06-24,55463,1422,791,11
"DI Yogyakarta",2021-06-25,56246,1460,783,16
"DI Yogyakarta",2021-06-26,57028,1460,782,22
"DI Yogyakarta",2021-06-27,57858,1511,830,19
"DI Yogyakarta",2021-06-28,58717,1511,859,32
"DI Yogyakarta",2021-06-29,59567,1559,850,18
"DI Yogyakarta",2021-06-30,60459,1559,892,30
"DI Yogyakarta",2021-07-01,61354,1620,895,37
"DI Yogyakarta",2021-07-02,62276,1620,922,24
"DI Yogyakarta",2021-07-03,63634,1694,1358,36
"DI Yogyakarta",2021-07-04,65249,1694,1615,38
"DI Yogyakarta",2021-07-05,66714,1778,1465,32
"DI Yogyakarta",2021-07-06,68100,1778,1386,52
"DI Yogyakarta",2021-07-07,69470,1848,1370,32
"DI Yogyakarta",2021-07-08,70894,1848,1424,38
"DKI Jakarta",2020-03-03,3,0,0,0
"DKI Jakarta",2020-03-04,3,0,0,0
"DKI Jakarta",2020-03-05,7,0,4,0
"DKI Jakarta",2020-03-06,7,0,0,0
"DKI Jakarta",2020-03-07,7,0,0,0
"DKI Jakarta",2020-03-08,7,0,0,0
"DKI Jakarta",2020-03-09,34,3,27,0
"DKI Jakarta",2020-03-10,34,3,0,0
"DKI Jakarta",2020-03-11,36,3,2,0
"DKI Jakarta",2020-03-12,62,5,26,2
"DKI Jakarta",2020-03-13,72,7,10,2
"DKI Jakarta",2020-03-14,79,9,7,2
"DKI Jakarta",2020-03-15,95,11,16,2
"DKI Jakarta",2020-03-16,97,12,2,1
"DKI Jakarta",2020-03-17,122,12,25,0
"DKI Jakarta",2020-03-18,158,12,30,0
"DKI Jakarta",2020-03-19,210,0,52,0
"DKI Jakarta",2020-03-20,215,18,5,0
"DKI Jakarta",2020-03-21,267,23,44,5
"DKI Jakarta",2020-03-22,307,29,40,6
"DKI Jakarta",2020-03-23,353,29,44,0
"DKI Jakarta",2020-03-24,424,31,70,2
"DKI Jakarta",2020-03-25,463,31,39,0
"DKI Jakarta",2020-03-26,515,46,53,15
"DKI Jakarta",2020-03-27,598,51,83,5
"DKI Jakarta",2020-03-28,627,62,38,11
"DKI Jakarta",2020-03-29,675,68,48,6
"DKI Jakarta",2020-03-30,698,74,24,6
"DKI Jakarta",2020-03-31,747,83,41,9
"DKI Jakarta",2020-04-01,808,85,62,2
"DKI Jakarta",2020-04-02,897,90,80,5
"DKI Jakarta",2020-04-03,971,90,74,0
"DKI Jakarta",2020-04-04,1028,89,55,1
"DKI Jakarta",2020-04-05,1124,95,96,6
"DKI Jakarta",2020-04-06,1232,99,101,4
"DKI Jakarta",2020-04-07,1369,106,135,7
"DKI Jakarta",2020-04-08,1470,114,101,8
"DKI Jakarta",2020-04-09,1706,142,236,28
"DKI Jakarta",2020-04-10,1753,154,47,12
"DKI Jakarta",2020-04-11,1948,159,196,5
"DKI Jakarta",2020-04-12,2044,195,96,36
"DKI Jakarta",2020-04-13,2186,204,160,9
"DKI Jakarta",2020-04-14,2335,241,130,37
"DKI Jakarta",2020-04-15,2474,242,139,0
"DKI Jakarta",2020-04-16,2670,244,196,2
"DKI Jakarta",2020-04-17,2815,246,154,2
"DKI Jakarta",2020-04-18,2924,253,109,7
"DKI Jakarta",2020-04-19,3032,287,108,34
"DKI Jakarta",2020-04-20,3097,287,79,0
"DKI Jakarta",2020-04-21,3260,298,163,11
"DKI Jakarta",2020-04-22,3383,301,119,3
"DKI Jakarta",2020-04-23,3517,301,133,0
"DKI Jakarta",2020-04-24,3599,326,85,25
"DKI Jakarta",2020-04-25,3684,346,85,20
"DKI Jakarta",2020-04-26,3798,353,114,7
"DKI Jakarta",2020-04-27,3869,367,70,14
"DKI Jakarta",2020-04-28,4002,370,133,3
"DKI Jakarta",2020-04-29,4092,370,90,0
"DKI Jakarta",2020-04-30,4175,371,82,1
"DKI Jakarta",2020-05-01,4317,375,142,4
"DKI Jakarta",2020-05-02,4397,392,80,17
"DKI Jakarta",2020-05-03,4463,398,67,6
"DKI Jakarta",2020-05-04,4539,408,79,10
"DKI Jakarta",2020-05-05,4687,409,148,1
"DKI Jakarta",2020-05-06,4770,414,83,5
"DKI Jakarta",2020-05-07,4855,423,85,9
"DKI Jakarta",2020-05-08,4955,424,100,1
"DKI Jakarta",2020-05-09,5056,427,101,3
"DKI Jakarta",2020-05-10,5190,434,134,7
"DKI Jakarta",2020-05-11,5276,441,86,7
"DKI Jakarta",2020-05-12,5375,443,99,2
"DKI Jakarta",2020-05-13,5554,449,183,6
"DKI Jakarta",2020-05-14,5688,452,134,3
"DKI Jakarta",2020-05-15,5774,460,86,8
"DKI Jakarta",2020-05-16,5881,460,107,0
"DKI Jakarta",2020-05-17,6010,463,132,3
"DKI Jakarta",2020-05-18,6059,463,49,0
"DKI Jakarta",2020-05-19,6155,470,98,7
"DKI Jakarta",2020-05-20,6236,472,81,2
"DKI Jakarta",2020-05-21,6301,481,65,9
"DKI Jakarta",2020-05-22,6400,500,99,18
"DKI Jakarta",2020-05-23,6515,501,115,1
"DKI Jakarta",2020-05-24,6634,501,119,0
"DKI Jakarta",2020-05-25,6709,501,75,0
"DKI Jakarta",2020-05-26,6798,501,89,0
"DKI Jakarta",2020-05-27,6895,509,97,8
"DKI Jakarta",2020-05-28,7001,509,105,0
"DKI Jakarta",2020-05-29,7128,509,125,0
"DKI Jakarta",2020-05-30,7229,516,101,7
"DKI Jakarta",2020-05-31,7348,517,118,1
"DKI Jakarta",2020-06-01,7485,518,137,1
"DKI Jakarta",2020-06-02,7541,518,60,0
"DKI Jakarta",2020-06-03,7623,523,82,5
"DKI Jakarta",2020-06-04,7690,523,94,0
"DKI Jakarta",2020-06-05,7766,524,76,1
"DKI Jakarta",2020-06-06,7870,524,104,0
"DKI Jakarta",2020-06-07,8033,529,163,5
"DKI Jakarta",2020-06-08,8121,529,89,0
"DKI Jakarta",2020-06-09,8355,533,232,4
"DKI Jakarta",2020-06-10,8503,535,157,2
"DKI Jakarta",2020-06-11,8650,537,128,2
"DKI Jakarta",2020-06-12,8740,540,93,3
"DKI Jakarta",2020-06-13,8861,548,121,8
"DKI Jakarta",2020-06-14,8978,555,117,7
"DKI Jakarta",2020-06-15,9120,557,142,2
"DKI Jakarta",2020-06-16,9222,557,101,0
"DKI Jakarta",2020-06-17,9349,563,127,6
"DKI Jakarta",2020-06-18,9516,578,173,15
"DKI Jakarta",2020-06-19,9655,578,141,0
"DKI Jakarta",2020-06-20,9829,585,180,7
"DKI Jakarta",2020-06-21,9971,586,142,1
"DKI Jakarta",2020-06-22,10098,586,127,0
"DKI Jakarta",2020-06-23,10250,594,160,8
"DKI Jakarta",2020-06-24,10404,602,157,8
"DKI Jakarta",2020-06-25,10600,608,196,6
"DKI Jakarta",2020-06-26,10796,616,205,8
"DKI Jakarta",2020-06-27,10994,624,203,8
"DKI Jakarta",2020-06-28,11114,625,125,1
"DKI Jakarta",2020-06-29,11237,625,125,0
"DKI Jakarta",2020-06-30,11424,632,190,7
"DKI Jakarta",2020-07-01,11637,632,217,0
"DKI Jakarta",2020-07-02,11823,638,190,6
"DKI Jakarta",2020-07-03,11961,643,140,5
"DKI Jakarta",2020-07-04,12183,643,223,0
"DKI Jakarta",2020-07-05,12435,649,257,6
"DKI Jakarta",2020-07-06,12667,649,232,0
"DKI Jakarta",2020-07-07,12857,661,190,12
"DKI Jakarta",2020-07-08,13211,665,357,4
"DKI Jakarta",2020-07-09,13488,671,284,6
"DKI Jakarta",2020-07-10,13739,671,260,0
"DKI Jakarta",2020-07-11,14113,681,378,10
"DKI Jakarta",2020-07-12,14517,691,404,10
"DKI Jakarta",2020-07-13,14797,697,281,6
"DKI Jakarta",2020-07-14,15064,701,268,4
"DKI Jakarta",2020-07-15,15324,706,260,5
"DKI Jakarta",2020-07-16,15636,713,312,7
"DKI Jakarta",2020-07-17,15889,719,253,6
"DKI Jakarta",2020-07-18,16236,727,346,8
"DKI Jakarta",2020-07-19,16538,736,313,9
"DKI Jakarta",2020-07-20,16899,745,361,9
"DKI Jakarta",2020-07-21,17279,748,433,8
"DKI Jakarta",2020-07-22,17621,751,392,5
"DKI Jakarta",2020-07-23,18068,751,470,2
"DKI Jakarta",2020-07-24,18365,755,297,4
"DKI Jakarta",2020-07-25,18741,755,376,0
"DKI Jakarta",2020-07-26,19125,759,384,4
"DKI Jakarta",2020-07-27,19592,769,467,10
"DKI Jakarta",2020-07-28,19995,784,409,15
"DKI Jakarta",2020-07-29,20572,798,577,14
"DKI Jakarta",2020-07-30,20969,817,397,19
"DKI Jakarta",2020-07-31,21399,831,430,14
"DKI Jakarta",2020-08-01,21767,843,368,12
"DKI Jakarta",2020-08-02,22144,844,377,1
"DKI Jakarta",2020-08-03,22616,860,472,16
"DKI Jakarta",2020-08-04,23026,874,410,14
"DKI Jakarta",2020-08-05,23380,888,354,14
"DKI Jakarta",2020-08-06,23936,901,556,13
"DKI Jakarta",2020-08-07,24601,913,665,12
"DKI Jakarta",2020-08-08,25287,924,686,11
"DKI Jakarta",2020-08-09,25727,930,440,6
"DKI Jakarta",2020-08-10,26162,932,435,2
"DKI Jakarta",2020-08-11,26624,944,462,12
"DKI Jakarta",2020-08-12,27153,959,529,15
"DKI Jakarta",2020-08-13,27761,970,608,11
"DKI Jakarta",2020-08-14,28299,974,538,4
"DKI Jakarta",2020-08-15,28882,980,583,6
"DKI Jakarta",2020-08-16,29400,981,518,1
"DKI Jakarta",2020-08-17,29952,995,552,14
"DKI Jakarta",2020-08-18,30465,1014,513,19
"DKI Jakarta",2020-08-19,31016,1032,551,18
"DKI Jakarta",2020-08-20,31610,1048,594,16
"DKI Jakarta",2020-08-21,32267,1063,657,15
"DKI Jakarta",2020-08-22,32855,1080,588,17
"DKI Jakarta",2020-08-23,33470,1097,615,17
"DKI Jakarta",2020-08-24,34103,1113,633,16
"DKI Jakarta",2020-08-25,34740,1129,637,16
"DKI Jakarta",2020-08-26,35453,1135,713,6
"DKI Jakarta",2020-08-27,36213,1146,760,11
"DKI Jakarta",2020-08-28,37082,1156,869,10
"DKI Jakarta",2020-08-29,37943,1174,861,18
"DKI Jakarta",2020-08-30,39037,1183,1094,9
"DKI Jakarta",2020-08-31,40086,1197,1049,14
"DKI Jakarta",2020-09-01,40987,1214,901,17
"DKI Jakarta",2020-09-02,42041,1231,1054,17
"DKI Jakarta",2020-09-03,43400,1246,1359,15
"DKI Jakarta",2020-09-04,44280,1252,880,6
"DKI Jakarta",2020-09-05,45157,1265,877,13
"DKI Jakarta",2020-09-06,46333,1274,1176,9
"DKI Jakarta",2020-09-07,47379,1296,1046,22
"DKI Jakarta",2020-09-08,48393,1317,1014,21
"DKI Jakarta",2020-09-09,49397,1334,1004,17
"DKI Jakarta",2020-09-10,50671,1351,1274,17
"DKI Jakarta",2020-09-11,51635,1368,964,17
"DKI Jakarta",2020-09-12,52840,1386,1205,18
"DKI Jakarta",2020-09-13,54220,1391,1380,5
"DKI Jakarta",2020-09-14,55099,1418,879,27
"DKI Jakarta",2020-09-15,56175,1450,1076,32
"DKI Jakarta",2020-09-16,57469,1481,1294,31
"DKI Jakarta",2020-09-17,58582,1495,1113,14
"DKI Jakarta",2020-09-18,59840,1517,1258,22
"DKI Jakarta",2020-09-19,60828,1527,988,10
"DKI Jakarta",2020-09-20,61966,1541,1138,14
"DKI Jakarta",2020-09-21,63318,1570,1352,29
"DKI Jakarta",2020-09-22,64554,1600,1236,30
"DKI Jakarta",2020-09-23,65687,1628,1133,28
"DKI Jakarta",2020-09-24,66731,1648,1044,20
"DKI Jakarta",2020-09-25,67902,1661,1171,13
"DKI Jakarta",2020-09-26,69224,1673,1322,12
"DKI Jakarta",2020-09-27,70441,1686,1217,13
"DKI Jakarta",2020-09-28,71339,1695,898,9
"DKI Jakarta",2020-09-29,72577,1716,1238,21
"DKI Jakarta",2020-09-30,73736,1729,1159,13
"DKI Jakarta",2020-10-01,74989,1735,1253,6
"DKI Jakarta",2020-10-02,76187,1738,1198,3
"DKI Jakarta",2020-10-03,77452,1742,1265,4
"DKI Jakarta",2020-10-04,78850,1755,1398,13
"DKI Jakarta",2020-10-05,79872,1771,1022,16
"DKI Jakarta",2020-10-06,80979,1802,1107,31
"DKI Jakarta",2020-10-07,82190,1817,1211,15
"DKI Jakarta",2020-10-08,83372,1834,1182,17
"DKI Jakarta",2020-10-09,84315,1855,943,21
"DKI Jakarta",2020-10-10,85574,1871,1259,16
"DKI Jakarta",2020-10-11,86963,1889,1389,18
"DKI Jakarta",2020-10-12,88174,1914,1211,25
"DKI Jakarta",2020-10-13,89228,1933,1054,19
"DKI Jakarta",2020-10-14,90266,1950,1038,17
"DKI Jakarta",2020-10-15,91337,1970,1071,20
"DKI Jakarta",2020-10-16,92382,1994,1045,24
"DKI Jakarta",2020-10-17,93356,2015,974,21
"DKI Jakarta",2020-10-18,94327,2032,971,17
"DKI Jakarta",2020-10-19,95253,2046,926,14
"DKI Jakarta",2020-10-20,96217,2068,964,22
"DKI Jakarta",2020-10-21,97217,2089,1000,21
"DKI Jakarta",2020-10-22,98206,2105,989,16
"DKI Jakarta",2020-10-23,99158,2126,952,21
"DKI Jakarta",2020-10-24,100220,2146,1062,20
"DKI Jakarta",2020-10-25,100991,2164,771,18
"DKI Jakarta",2020-10-26,101897,2177,906,13
"DKI Jakarta",2020-10-27,102678,2188,781,11
"DKI Jakarta",2020-10-28,103522,2204,844,16
"DKI Jakarta",2020-10-29,104235,2218,713,14
"DKI Jakarta",2020-10-30,104847,2232,612,14
"DKI Jakarta",2020-10-31,105597,2251,750,19
"DKI Jakarta",2020-11-01,106205,2270,608,19
"DKI Jakarta",2020-11-02,107229,2288,1024,18
"DKI Jakarta",2020-11-03,107846,2298,617,10
"DKI Jakarta",2020-11-04,108614,2313,768,15
"DKI Jakarta",2020-11-05,109411,2328,797,15
"DKI Jakarta",2020-11-06,110083,2346,672,18
"DKI Jakarta",2020-11-07,111201,2357,1118,11
"DKI Jakarta",2020-11-08,112027,2365,826,8
"DKI Jakarta",2020-11-09,112743,2377,716,12
"DKI Jakarta",2020-11-10,113756,2390,1013,13
"DKI Jakarta",2020-11-11,114343,2402,587,12
"DKI Jakarta",2020-11-12,115174,2412,831,10
"DKI Jakarta",2020-11-13,116207,2428,1033,16
"DKI Jakarta",2020-11-14,117462,2440,1255,12
"DKI Jakarta",2020-11-15,118627,2445,1165,5
"DKI Jakarta",2020-11-16,119633,2452,1006,7
"DKI Jakarta",2020-11-17,120670,2456,1037,4
"DKI Jakarta",2020-11-18,121818,2464,1148,8
"DKI Jakarta",2020-11-19,123003,2478,1185,14
"DKI Jakarta",2020-11-20,124243,2493,1240,15
"DKI Jakarta",2020-11-21,125822,2509,1579,15
"DKI Jakarta",2020-11-22,127164,2525,1342,16
"DKI Jakarta",2020-11-23,128173,2542,1009,17
"DKI Jakarta",2020-11-24,129188,2561,1015,19
"DKI Jakarta",2020-11-25,130461,2578,1273,17
"DKI Jakarta",2020-11-26,131525,2592,1064,14
"DKI Jakarta",2020-11-27,132961,2607,1436,15
"DKI Jakarta",2020-11-28,134331,2622,1370,15
"DKI Jakarta",2020-11-29,135762,2641,1431,19
"DKI Jakarta",2020-11-30,136861,2660,1099,19
"DKI Jakarta",2020-12-01,137919,2683,1058,23
"DKI Jakarta",2020-12-02,139085,2706,1166,23
"DKI Jakarta",2020-12-03,140238,2732,1153,26
"DKI Jakarta",2020-12-04,141270,2755,1032,23
"DKI Jakarta",2020-12-05,142630,2778,1360,23
"DKI Jakarta",2020-12-06,143961,2801,1331,23
"DKI Jakarta",2020-12-07,145427,2825,1466,24
"DKI Jakarta",2020-12-08,146621,2846,1194,21
"DKI Jakarta",2020-12-09,147838,2864,1217,18
"DKI Jakarta",2020-12-10,149018,2882,1180,18
"DKI Jakarta",2020-12-11,150250,2900,1232,18
"DKI Jakarta",2020-12-12,151201,2917,951,17
"DKI Jakarta",2020-12-13,152499,2933,1298,16
"DKI Jakarta",2020-12-14,154005,2950,1506,17
"DKI Jakarta",2020-12-15,155122,2972,1117,22
"DKI Jakarta",2020-12-16,156343,2994,1221,22
"DKI Jakarta",2020-12-17,158033,3014,1690,20
"DKI Jakarta",2020-12-18,159620,3033,1587,19
"DKI Jakarta",2020-12-19,161519,3053,1899,20
"DKI Jakarta",2020-12-20,163111,3072,1592,19
"DKI Jakarta",2020-12-21,164577,3087,1466,15
"DKI Jakarta",2020-12-22,165888,3101,1311,14
"DKI Jakarta",2020-12-23,167842,3116,1954,15
"DKI Jakarta",2020-12-24,169775,3132,1933,16
"DKI Jakarta",2020-12-25,171871,3153,2096,21
"DKI Jakarta",2020-12-26,173929,3167,2058,14
"DKI Jakarta",2020-12-27,175926,3189,1997,22
"DKI Jakarta",2020-12-28,177604,3210,1678,21
"DKI Jakarta",2020-12-29,179660,3228,2056,18
"DKI Jakarta",2020-12-30,181713,3249,2053,21
"DKI Jakarta",2020-12-31,183735,3270,2022,21
"DKI Jakarta",2021-01-01,185691,3290,1956,20
"DKI Jakarta",2021-01-02,187585,3316,1894,26
"DKI Jakarta",2021-01-03,189243,3326,1658,10
"DKI Jakarta",2021-01-04,191075,3347,1832,21
"DKI Jakarta",2021-01-05,192899,3366,1824,19
"DKI Jakarta",2021-01-06,195301,3382,2402,16
"DKI Jakarta",2021-01-07,197699,3403,2398,21
"DKI Jakarta",2021-01-08,200658,3427,2959,24
"DKI Jakarta",2021-01-09,203411,3454,2753,27
"DKI Jakarta",2021-01-10,206122,3485,2711,31
"DKI Jakarta",2021-01-11,208583,3516,2461,31
"DKI Jakarta",2021-01-12,211252,3550,2669,34
"DKI Jakarta",2021-01-13,214728,3595,3476,45
"DKI Jakarta",2021-01-14,217893,3638,3165,43
"DKI Jakarta",2021-01-15,220434,3673,2541,35
"DKI Jakarta",2021-01-16,223970,3705,3536,32
"DKI Jakarta",2021-01-17,227365,3738,3395,33
"DKI Jakarta",2021-01-18,229726,3774,2361,36
"DKI Jakarta",2021-01-19,232289,3814,2563,40
"DKI Jakarta",2021-01-20,236075,3847,3786,33
"DKI Jakarta",2021-01-21,239226,3877,3151,30
"DKI Jakarta",2021-01-22,243018,3918,3792,41
"DKI Jakarta",2021-01-23,246303,3949,3285,31
"DKI Jakarta",2021-01-24,249815,3988,3512,39
"DKI Jakarta",2021-01-25,252266,4031,2451,43
"DKI Jakarta",2021-01-26,254580,4077,2314,46
"DKI Jakarta",2021-01-27,256416,4111,1836,34
"DKI Jakarta",2021-01-28,259305,4151,2889,40
"DKI Jakarta",2021-01-29,262753,4195,3448,44
"DKI Jakarta",2021-01-30,266244,4225,3491,30
"DKI Jakarta",2021-01-31,269718,4267,3474,42
"DKI Jakarta",2021-02-01,273332,4312,3614,45
"DKI Jakarta",2021-02-02,276694,4356,3362,44
"DKI Jakarta",2021-02-03,280261,4400,3567,44
"DKI Jakarta",2021-02-04,283893,4440,3632,40
"DKI Jakarta",2021-02-05,287233,4485,3340,45
"DKI Jakarta",2021-02-06,289612,4529,2379,44
"DKI Jakarta",2021-02-07,293825,4573,4213,44
"DKI Jakarta",2021-02-08,296969,4616,3144,43
"DKI Jakarta",2021-02-09,300406,4666,3437,50
"DKI Jakarta",2021-02-10,303715,4709,3309,43
"DKI Jakarta",2021-02-11,306229,4760,2514,51
"DKI Jakarta",2021-02-12,310039,4810,3810,50
"DKI Jakarta",2021-02-13,313057,4863,3018,53
"DKI Jakarta",2021-02-14,315553,4906,2496,43
"DKI Jakarta",2021-02-15,317432,4961,1879,55
"DKI Jakarta",2021-02-16,319293,5010,1861,49
"DKI Jakarta",2021-02-17,320738,5057,1445,47
"DKI Jakarta",2021-02-18,321111,5089,373,32
"DKI Jakarta",2021-02-19,323031,5135,1920,6
"DKI Jakarta",2021-02-20,325903,5135,2872,40
"DKI Jakarta",2021-02-21,328628,5190,2720,55
